"","treatment","name","value"
"1224","DG05_9","brown",-0.0117576722314269
"1225","DG05_9","tan",-0.0615998608027688
"1226","DG05_9","yellow",-0.0948883750468285
"1227","DG05_9","purple",-0.0527177176555556
"1228","DG05_9","salmon",-0.0337038594391339
"1229","DG05_9","greenyellow",0.114415820709135
"1230","DG05_9","magenta",0.0110815761008722
"1231","DG05_9","pink",-0.0390502002925307
"1232","DG05_9","grey",-0.0100495943128353
"1233","DG49_137","blue",0.0301661976032163
"1234","DG49_137","green",-0.0337294582304067
"1235","DG49_137","red",-0.0334876772843537
"1236","DG49_137","turquoise",-0.0294304769273034
"1237","DG49_137","black",-0.0433309098551343
"1238","DG49_137","brown",0.0334050054836813
"1239","DG49_137","tan",-0.0276756291780128
"1240","DG49_137","yellow",-0.0480607865384452
"1241","DG49_137","purple",0.0528428420950513
"1242","DG49_137","salmon",0.0297554610015075
"1243","DG49_137","greenyellow",0.0210385524312586
"1244","DG49_137","magenta",0.0529282310110225
"1245","DG49_137","pink",-0.00938172820603489
"1246","DG49_137","grey",-0.0455162894500719
"1247","DG49_138","blue",0.162252945041209
"1248","DG49_138","green",0.0962810010090629
"1249","DG49_138","red",0.148579042319218
"1250","DG49_138","turquoise",0.196018832526944
"1251","DG49_138","black",-0.103572805473274
"1252","DG49_138","brown",-0.0736606835050966
"1253","DG49_138","tan",-0.104276516705908
"1254","DG49_138","yellow",-0.0906161510347867
"1255","DG49_138","purple",-0.069937139452294
"1256","DG49_138","salmon",-0.0903160914052933
"1257","DG49_138","greenyellow",0.223530368454971
"1258","DG49_138","magenta",-0.0333209958680969
"1259","DG49_138","pink",-0.0233081662985461
"1260","DG49_138","grey",-0.0225510316942471
"1261","DG49_139","blue",0.0397712380263708
"1262","DG49_139","green",-0.0267390043271795
"1263","DG49_139","red",-0.0113193953806055
"1264","DG49_139","turquoise",0.00446978372942153
"1265","DG49_139","black",-0.0739675867169552
"1266","DG49_139","brown",0.0320851525285119
"1267","DG49_139","tan",-0.0149883212439197
"1268","DG49_139","yellow",-0.0345949545015978
"1269","DG49_139","purple",0.0410797503671297
"1270","DG49_139","salmon",0.042504867475179
"1271","DG49_139","greenyellow",0.0677226606758703
"1272","DG49_139","magenta",0.0237154743379923
"1273","DG49_139","pink",-0.0111249050730282
"1274","DG49_139","grey",-0.026257624764814
"1275","DG49_140","blue",0.0668205941945761
"1276","DG49_140","green",-0.0089718411419537
"1277","DG49_140","red",-0.0100822985965245
"1278","DG49_140","turquoise",0.0353093014109926
"1279","DG49_140","black",-0.0540209447423662
"1280","DG49_140","brown",0.0197721144867215
"1281","DG49_140","tan",-0.0336597280853572
"1282","DG49_140","yellow",-0.0555152763180996
"1283","DG49_140","purple",0.0216152508047515
"1284","DG49_140","salmon",0.0173414048505216
"1285","DG49_140","greenyellow",0.0130415203585181
"1286","DG49_140","magenta",0.0264307503784419
"1287","DG49_140","pink",-0.0194517994392647
"1288","DG49_140","grey",-0.047914428094588
"1289","DG75_105","blue",-0.0646690763527214
"1290","DG75_105","green",-0.0811735334739434
"1291","DG75_105","red",0.0167147999133272
"1292","DG75_105","turquoise",-0.0805919698670425
"1293","DG75_105","black",0.0262637824062128
"1294","DG75_105","brown",-0.0772174357676255
"1295","DG75_105","tan",-0.268868036561364
"1296","DG75_105","yellow",0.0423580352214633
"1297","DG75_105","purple",-0.0421334099482799
"1298","DG75_105","salmon",0.0728449504484176
"1299","DG75_105","greenyellow",0.0697572303489032
"1300","DG75_105","magenta",0.0531650418580679
"1301","DG75_105","pink",0.02843981443093
"1302","DG75_105","grey",0.113749840301308
"1303","DG75_106","blue",-0.00884724018253633
"1304","DG75_106","green",0.233205048438485
"1305","DG75_106","red",0.0322919768377026
"1306","DG75_106","turquoise",0.0196860104492269
"1307","DG75_106","black",-0.00510917096620364
"1308","DG75_106","brown",-0.00597711603816564
"1309","DG75_106","tan",-0.00327358429063089
"1310","DG75_106","yellow",-0.00581081383753152
"1311","DG75_106","purple",-0.0936235747010377
"1312","DG75_106","salmon",-0.0497634336863806
"1313","DG75_106","greenyellow",-0.00564205380505549
"1314","DG75_106","magenta",-0.00639722193890023
"1315","DG75_106","pink",0.028867811544599
"1316","DG75_106","grey",0.0405122614610868
"1317","DG75_107","blue",-0.0850068100682893
"1318","DG75_107","green",0.0845617682236209
"1319","DG75_107","red",-0.0479216246546389
"1320","DG75_107","turquoise",-0.127751714181751
"1321","DG75_107","black",-0.0709426916025355
"1322","DG75_107","brown",0.0405166638348189
"1323","DG75_107","tan",-0.00623218390030259
"1324","DG75_107","yellow",0.0510205901121168
"1325","DG75_107","purple",0.176284507731031
"1326","DG75_107","salmon",0.127170539071884
"1327","DG75_107","greenyellow",0.215154010700047
"1328","DG75_107","magenta",0.0413487882107167
"1329","DG75_107","pink",0.0532430511239223
"1330","DG75_107","grey",0.0109666164149092
"1331","DG75_108","blue",-0.0312213857328147
"1332","DG75_108","green",-0.0283502657391084
"1333","DG75_108","red",-0.0872084628069734
"1334","DG75_108","turquoise",-0.0957750888820775
"1335","DG75_108","black",0.0415541367287603
"1336","DG75_108","brown",0.0638027986360601
"1337","DG75_108","tan",0.0520638892410895
"1338","DG75_108","yellow",-0.0175111763640805
"1339","DG75_108","purple",0.0333119109804849
"1340","DG75_108","salmon",0.0588672100394095
"1341","DG75_108","greenyellow",-0.108146896547463
"1342","DG75_108","magenta",0.0432931896179979
"1343","DG75_108","pink",-0.0149944782093325
"1344","DG75_108","grey",-0.0229773285517604
"1345","DG82_81","blue",0.0144830196736718
"1346","DG82_81","green",-0.072617650169474
"1347","DG82_81","red",0.175349795093719
"1348","DG82_81","turquoise",0.113898929163859
"1349","DG82_81","black",-0.0869829209096858
"1350","DG82_81","brown",-0.187913234519251
"1351","DG82_81","tan",-0.173534142840846
"1352","DG82_81","yellow",0.00269204181410874
"1353","DG82_81","purple",-0.0757894967885146
"1354","DG82_81","salmon",-0.0413544844570604
"1355","DG82_81","greenyellow",-0.00189332450169191
"1356","DG82_81","magenta",-0.0385538389312295
"1357","DG82_81","pink",-0.00861415375919908
"1358","DG82_81","grey",-0.0615954987103248
"1359","DG82_82","blue",-0.0167994877142843
"1360","DG82_82","green",0.0116196340886017
"1361","DG82_82","red",0.173494708580371
"1362","DG82_82","turquoise",0.142571269198413
"1363","DG82_82","black",-0.127735505553507
"1364","DG82_82","brown",-0.19085334333794
"1365","DG82_82","tan",-0.160953217099931
"1366","DG82_82","yellow",0.0481558113319787
"1367","DG82_82","purple",-0.124740521008933
"1368","DG82_82","salmon",-0.0544661293076861
"1369","DG82_82","greenyellow",-0.0393677268358477
"1370","DG82_82","magenta",-0.113700193474299
"1371","DG82_82","pink",-0.00907405001138477
"1372","DG82_82","grey",-0.0371570470341501
"1373","DG82_83","blue",-0.12939036990983
"1374","DG82_83","green",-0.0502133100615159
"1375","DG82_83","red",-0.00637532805990532
"1376","DG82_83","turquoise",-0.0924976231907837
"1377","DG82_83","black",-0.128437566260539
"1378","DG82_83","brown",-0.00337587303453174
"1379","DG82_83","tan",0.073126359272896
"1380","DG82_83","yellow",0.119932823079905
"1381","DG82_83","purple",0.0824478841098813
"1382","DG82_83","salmon",0.123022188726202
"1383","DG82_83","greenyellow",0.172254211989095
"1384","DG82_83","magenta",-0.0146371935051231
"1385","DG82_83","pink",0.0425423440730716
"1386","DG82_83","grey",0.0533335441540814
"1387","DG82_84","blue",-0.203418347814281
"1388","DG82_84","green",-0.11549875352403
"1389","DG82_84","red",0.101261327204144
"1390","DG82_84","turquoise",-0.0914374647956878
"1391","DG82_84","black",-0.111889801218054
"1392","DG82_84","brown",-0.11999319358155
"1393","DG82_84","tan",0.016374973377306
"1394","DG82_84","yellow",0.225529637414934
"1395","DG82_84","purple",-0.0316174910401225
"1396","DG82_84","salmon",0.0630963401207478
"1397","DG82_84","greenyellow",0.104295813506238
"1398","DG82_84","magenta",-0.0196358956983238
"1399","DG82_84","pink",0.0970516621503097
"1400","DG82_84","grey",-0.031004970451869
"1401","DJF9_29","blue",0.0585197815336421
"1402","DJF9_29","green",-0.0441291482921093
"1403","DJF9_29","red",-0.000860195682275968
"1404","DJF9_29","turquoise",0.0430378221325272
"1405","DJF9_29","black",0.164670151053312
"1406","DJF9_29","brown",-0.00671719165553006
"1407","DJF9_29","tan",0.00102346358717149
"1408","DJF9_29","yellow",-0.0626343306741387
"1409","DJF9_29","purple",-0.122547620474207
"1410","DJF9_29","salmon",-0.146857512055481
"1411","DJF9_29","greenyellow",0.0337282441476468
"1412","DJF9_29","magenta",0.0225164623329063
"1413","DJF9_29","pink",-0.0186029003409297
"1414","DJF9_29","grey",-0.00306654554892118
"1415","DJF9_30","blue",-0.00847835343441991
"1416","DJF9_30","green",0.229344436439616
"1417","DJF9_30","red",0.0259014917068918
"1418","DJF9_30","turquoise",0.0116990149647564
"1419","DJF9_30","black",0.0946006584884688
"1420","DJF9_30","brown",-0.0172814136229127
"1421","DJF9_30","tan",-0.0247885108688412
"1422","DJF9_30","yellow",0.00295829007598761
"1423","DJF9_30","purple",-0.0685780067758246
"1424","DJF9_30","salmon",-0.0835838030177243
"1425","DJF9_30","greenyellow",-0.0284522446405321
"1426","DJF9_30","magenta",-0.00337111892876669
"1427","DJF9_30","pink",0.0247006837342523
"1428","DJF9_30","grey",0.0629668052717676
"1429","DJF9_31","blue",-0.0520548223770639
"1430","DJF9_31","green",0.219783072499861
"1431","DJF9_31","red",0.00509342702607566
"1432","DJF9_31","turquoise",-0.0189704155868543
"1433","DJF9_31","black",-0.0461166593598299
"1434","DJF9_31","brown",0.0298425025919146
"1435","DJF9_31","tan",0.0823062693495811
"1436","DJF9_31","yellow",0.0743389535957219
"1437","DJF9_31","purple",0.260159847053739
"1438","DJF9_31","salmon",0.0876164861541461
"1439","DJF9_31","greenyellow",0.132639193729854
"1440","DJF9_31","magenta",-0.0738573653680172
"1441","DJF9_31","pink",0.0396514188161516
"1442","DJF9_31","grey",0.126882759737992
"1443","DJF9_32","blue",0.0257302040677211
"1444","DJF9_32","green",0.00295047245315814
"1445","DJF9_32","red",-0.0303902205270167
"1446","DJF9_32","turquoise",-0.000742279642077912
"1447","DJF9_32","black",0.0882987163104592
"1448","DJF9_32","brown",0.0318676760648058
"1449","DJF9_32","tan",0.0334959903778132
"1450","DJF9_32","yellow",-0.032174659585251
"1451","DJF9_32","purple",-0.035412399953289
"1452","DJF9_32","salmon",-0.0344295822512399
"1453","DJF9_32","greenyellow",-0.0890567939553369
"1454","DJF9_32","magenta",0.0280204585793518
"1455","DJF9_32","pink",-0.0195869551045169
"1456","DJF9_32","grey",-0.031711588539152
"1457","HBN_41","blue",0.0370930120419925
"1458","HBN_41","green",-0.0294176100247063
"1459","HBN_41","red",0.0275034218073126
"1460","HBN_41","turquoise",0.0336732797284397
"1461","HBN_41","black",-0.0861837314648836
"1462","HBN_41","brown",-0.0240372580160923
"1463","HBN_41","tan",-0.0692699080437675
"1464","HBN_41","yellow",-0.0134021656338984
"1465","HBN_41","purple",-0.031391235287862
"1466","HBN_41","salmon",0.0401304192197606
"1467","HBN_41","greenyellow",0.075181767213006
"1468","HBN_41","magenta",0.0191176023933605
"1469","HBN_41","pink",-0.00837698621688517
"1470","HBN_41","grey",0.0121735316878813
"1471","HBN_42","blue",0.0177706247006306
"1472","HBN_42","green",-0.00797740004433454
"1473","HBN_42","red",-0.00122932202023095
"1474","HBN_42","turquoise",0.0396997314476049
"1475","HBN_42","black",-0.104113303142098
"1476","HBN_42","brown",0.0277746620910351
"1477","HBN_42","tan",0.0683364753917469
"1478","HBN_42","yellow",0.00630121734090034
"1479","HBN_42","purple",0.0237172572599618
"1480","HBN_42","salmon",0.0462078033705568
"1481","HBN_42","greenyellow",0.0531295034897605
"1482","HBN_42","magenta",-0.0463365324178418
"1483","HBN_42","pink",-0.00655789888159648
"1484","HBN_42","grey",0.0678914888798647
"1485","HBN_43","blue",-0.0678043594951509
"1486","HBN_43","green",-0.0301046213538321
"1487","HBN_43","red",-0.0439098402432732
"1488","HBN_43","turquoise",-0.105234183230167
"1489","HBN_43","black",-0.0741614933436418
"1490","HBN_43","brown",0.0339295102147386
"1491","HBN_43","tan",-0.00274500301969144
"1492","HBN_43","yellow",0.062588344099235
"1493","HBN_43","purple",0.0667145941333792
"1494","HBN_43","salmon",0.101761605314107
"1495","HBN_43","greenyellow",0.124516182746467
"1496","HBN_43","magenta",0.0372648636373221
"1497","HBN_43","pink",0.0265448396043412
"1498","HBN_43","grey",0.0489681871774788
"1499","HBN_44","blue",-0.0983907990101686
"1500","HBN_44","green",-0.0305590077668893
"1501","HBN_44","red",0.00555791355379744
"1502","HBN_44","turquoise",-0.0823087984343115
"1503","HBN_44","black",-0.106070597066871
"1504","HBN_44","brown",0.011853925609606
"1505","HBN_44","tan",0.00610614331798759
"1506","HBN_44","yellow",0.154572649384118
"1507","HBN_44","purple",0.0717401430648578
"1508","HBN_44","salmon",0.149657296328208
"1509","HBN_44","greenyellow",0.0296290849331914
"1510","HBN_44","magenta",-0.012472481811429
"1511","HBN_44","pink",0.0610165363243701
"1512","HBN_44","grey",0.156981079784683
"1513","HCA_77","blue",-0.0186586544412789
"1514","HCA_77","green",-0.115356528842902
"1515","HCA_77","red",-0.113070888638559
"1516","HCA_77","turquoise",-0.11923273552844
"1517","HCA_77","black",0.0703865850661199
"1518","HCA_77","brown",0.0941767239104613
"1519","HCA_77","tan",0.0813744922964618
"1520","HCA_77","yellow",-0.0327382433154802
"1521","HCA_77","purple",-0.164329066902275
"1522","HCA_77","salmon",0.0501068035498136
"1523","HCA_77","greenyellow",-0.072406420688429
"1524","HCA_77","magenta",0.0812499201981575
"1525","HCA_77","pink",-0.0205495054104623
"1526","HCA_77","grey",-0.0941461018228744
"1527","HCA_78","blue",0.0229634115110883
"1528","HCA_78","green",-0.0231017034153794
"1529","HCA_78","red",-0.0330093109092351
"1530","HCA_78","turquoise",0.0146950864497425
"1531","HCA_78","black",0.0176996444477673
"1532","HCA_78","brown",0.0415990558699148
"1533","HCA_78","tan",0.0486081994254325
"1534","HCA_78","yellow",-0.0273727536473695
"1535","HCA_78","purple",-0.112615449652937
"1536","HCA_78","salmon",-0.00975740802673275
"1537","HCA_78","greenyellow",0.00846588886305934
"1538","HCA_78","magenta",0.018561396872248
"1539","HCA_78","pink",-0.0215125441736258
"1540","HCA_78","grey",-0.0342290493703353
"1541","HCA_79","blue",-0.0344327640985583
"1542","HCA_79","green",-0.0639315931259242
"1543","HCA_79","red",-0.0743773015881694
"1544","HCA_79","turquoise",-0.109421015088391
"1545","HCA_79","black",0.0377421107617989
"1546","HCA_79","brown",0.0575767188833673
"1547","HCA_79","tan",0.00745897262163532
"1548","HCA_79","yellow",-0.00441698322608249
"1549","HCA_79","purple",-0.0496526601923758
"1550","HCA_79","salmon",0.0426799157743067
"1551","HCA_79","greenyellow",0.206181821667762
"1552","HCA_79","magenta",0.0619494941416528
"1553","HCA_79","pink",0.0109160895150257
"1554","HCA_79","grey",-0.0349796944228484
"1555","HCA_80","blue",-0.051392338258976
"1556","HCA_80","green",-0.0509073097752897
"1557","HCA_80","red",-0.0542671866130949
"1558","HCA_80","turquoise",-0.0865860726084183
"1559","HCA_80","black",0.155987857287973
"1560","HCA_80","brown",0.0387911787738396
"1561","HCA_80","tan",0.0556931963753364
"1562","HCA_80","yellow",0.024080937006125
"1563","HCA_80","purple",-0.0663845810239175
"1564","HCA_80","salmon",-0.0551929737952078
"1565","HCA_80","greenyellow",-0.00795626058158165
"1566","HCA_80","magenta",0.0347763853784783
"1567","HCA_80","pink",0.0282381477326933
"1568","HCA_80","grey",-0.0130067819844223
"1569","HCE_49","blue",-0.00901377376466913
"1570","HCE_49","green",-0.0179130098578555
"1571","HCE_49","red",0.00938930290795465
"1572","HCE_49","turquoise",0.00212707717056007
"1573","HCE_49","black",-0.0544849686689657
"1574","HCE_49","brown",0.0217357564627179
"1575","HCE_49","tan",0.0590273437099001
"1576","HCE_49","yellow",0.0355163387430926
"1577","HCE_49","purple",0.0170493174519583
"1578","HCE_49","salmon",0.0408584096455577
"1579","HCE_49","greenyellow",0.00516176223141234
"1580","HCE_49","magenta",-0.0139342760005059
"1581","HCE_49","pink",0.0186495955126605
"1582","HCE_49","grey",0.0509820912616001
"1583","HCE_50","blue",0.0711524438257086
"1584","HCE_50","green",0.0719440891129699
"1585","HCE_50","red",0.0611459854110065
"1586","HCE_50","turquoise",0.111275560860639
"1587","HCE_50","black",-0.0797608845029336
"1588","HCE_50","brown",-0.0115174784200051
"1589","HCE_50","tan",-0.0220742928908122
"1590","HCE_50","yellow",-0.0164461868820133
"1591","HCE_50","purple",0.0115997109740796
"1592","HCE_50","salmon",-0.000641691956758868
"1593","HCE_50","greenyellow",0.0430236345026338
"1594","HCE_50","magenta",-0.0278526656715564
"1595","HCE_50","pink",0.000909430130937771
"1596","HCE_50","grey",0.0470134947031461
"1597","HCE_51","blue",-0.0123714850950493
"1598","HCE_51","green",0.0308909650221239
"1599","HCE_51","red",-0.0179065995550849
"1600","HCE_51","turquoise",-0.01540400123725
"1601","HCE_51","black",-0.074503706988093
"1602","HCE_51","brown",0.045560551132215
"1603","HCE_51","tan",0.047477734513743
"1604","HCE_51","yellow",0.0316826714103674
"1605","HCE_51","purple",0.0500085777673772
"1606","HCE_51","salmon",0.0628473148117642
"1607","HCE_51","greenyellow",0.0700847825259857
"1608","HCE_51","magenta",-0.00856277361940851
"1609","HCE_51","pink",0.023493681384979
"1610","HCE_51","grey",0.056641887596468
"1611","HCE_52","blue",0.0106697675145142
"1612","HCE_52","green",-0.0463027993829718
"1613","HCE_52","red",-0.0391441965165084
"1614","HCE_52","turquoise",-0.0252837260782485
"1615","HCE_52","black",-0.0480021632730701
"1616","HCE_52","brown",0.0603168338608254
"1617","HCE_52","tan",0.0677712862062287
"1618","HCE_52","yellow",0.00537008753118305
"1619","HCE_52","purple",0.0289297125151311
"1620","HCE_52","salmon",0.0922218373197343
"1621","HCE_52","greenyellow",-0.0439452545710415
"1622","HCE_52","magenta",0.00682714500900647
"1623","HCE_52","pink",-0.00728097301552781
"1624","HCE_52","grey",0.0104477386247432
"1625","HCL_45","blue",-0.0648754719870443
"1626","HCL_45","green",-0.108021626060378
"1627","HCL_45","red",-0.0784413800007429
"1628","HCL_45","turquoise",-0.123521426158609
"1629","HCL_45","black",0.0723313548330692
"1630","HCL_45","brown",0.0502436353036655
"1631","HCL_45","tan",0.057982117559984
"1632","HCL_45","yellow",0.034763441661092
"1633","HCL_45","purple",-0.0274376676952511
"1634","HCL_45","salmon",0.0613788076419586
"1635","HCL_45","greenyellow",-0.0230968978034502
"1636","HCL_45","magenta",0.0369199005768765
"1637","HCL_45","pink",0.023543779267488
"1638","HCL_45","grey",0.0235141254117973
"1639","HCL_46","blue",-0.0613955707268328
"1640","HCL_46","green",0.109424297058575
"1641","HCL_46","red",0.0124952985354238
"1642","HCL_46","turquoise",-0.024136590635656
"1643","HCL_46","black",-0.00929079980440102
"1644","HCL_46","brown",-0.0040794096341397
"1645","HCL_46","tan",-0.00560883878123574
"1646","HCL_46","yellow",0.0604923292348142
"1647","HCL_46","purple",-0.0176652931048531
"1648","HCL_46","salmon",0.0229851181952817
"1649","HCL_46","greenyellow",0.0411453804424809
"1650","HCL_46","magenta",-0.00437892824708146
"1651","HCL_46","pink",0.0413945497355326
"1652","HCL_46","grey",0.0985836014148575
"1653","HCL_47","blue",-0.0962334984491566
"1654","HCL_47","green",0.116248362264669
"1655","HCL_47","red",-8.41329084469862e-05
"1656","HCL_47","turquoise",-0.0842179591385772
"1657","HCL_47","black",-0.0646575782606469
"1658","HCL_47","brown",0.0115737489075873
"1659","HCL_47","tan",-0.0035553350997121
"1660","HCL_47","yellow",0.104558422796808
"1661","HCL_47","purple",0.195451596742876
"1662","HCL_47","salmon",0.121718522177709
"1663","HCL_47","greenyellow",0.206261402781986
"1664","HCL_47","magenta",0.00184458068940889
"1665","HCL_47","pink",0.0774484866117033
"1666","HCL_47","grey",0.0913643497899834
"1667","HCL_48","blue",-0.111481003057002
"1668","HCL_48","green",-0.0349430766026078
"1669","HCL_48","red",0.0581610973234456
"1670","HCL_48","turquoise",-0.0686432880027287
"1671","HCL_48","black",0.020477536541473
"1672","HCL_48","brown",-0.106137706648124
"1673","HCL_48","tan",-0.214998306451274
"1674","HCL_48","yellow",0.158320211862734
"1675","HCL_48","purple",0.0567653540050896
"1676","HCL_48","salmon",0.080699885475977
"1677","HCL_48","greenyellow",0.0310912283722275
"1678","HCL_48","magenta",0.0189266460235615
"1679","HCL_48","pink",0.0927615314667642
"1680","HCL_48","grey",0.166873425042882
"1681","O5G_89","blue",-0.0552349867992487
"1682","O5G_89","green",-0.0173245565675293
"1683","O5G_89","red",0.0519839700112635
"1684","O5G_89","turquoise",-0.00345172898938868
"1685","O5G_89","black",-0.0373008253180568
"1686","O5G_89","brown",-0.0473693056298051
"1687","O5G_89","tan",-0.00497117490424165
"1688","O5G_89","yellow",0.0744835577883851
"1689","O5G_89","purple",0.0542542814334835
"1690","O5G_89","salmon",0.0119296526363878
"1691","O5G_89","greenyellow",-0.0261585737585997
"1692","O5G_89","magenta",-0.0131554973824662
"1693","O5G_89","pink",0.0471935767602151
"1694","O5G_89","grey",0.0411559034283974
"1695","O5G_90","blue",-0.0570856965009605
"1696","O5G_90","green",0.0449956587278656
"1697","O5G_90","red",0.240619713115679
"1698","O5G_90","turquoise",0.16815395036772
"1699","O5G_90","black",-0.12487124483203
"1700","O5G_90","brown",-0.216140210447476
"1701","O5G_90","tan",-0.0794379374766199
"1702","O5G_90","yellow",0.128171299391309
"1703","O5G_90","purple",-0.0344970807398009
"1704","O5G_90","salmon",-0.124591565307072
"1705","O5G_90","greenyellow",-0.00886955254839961
"1706","O5G_90","magenta",-0.113147147456486
"1707","O5G_90","pink",0.0810923005157341
"1708","O5G_90","grey",0.0254236394965819
"1709","O5G_91","blue",-0.131397384570501
"1710","O5G_91","green",0.0373430881112679
"1711","O5G_91","red",0.140485022781698
"1712","O5G_91","turquoise",0.0431169335439853
"1713","O5G_91","black",-0.11898199149222
"1714","O5G_91","brown",-0.121541727816355
"1715","O5G_91","tan",0.0240922543111621
"1716","O5G_91","yellow",0.205716494642979
"1717","O5G_91","purple",0.112067080464361
"1718","O5G_91","salmon",0.0100335640154199
"1719","O5G_91","greenyellow",-0.0262460814075913
"1720","O5G_91","magenta",-0.073033980218524
"1721","O5G_91","pink",0.108746943298878
"1722","O5G_91","grey",0.0745072004084949
"1723","O5G_92","blue",-0.0673444794448071
"1724","O5G_92","green",-0.00250888138382156
"1725","O5G_92","red",0.132273182764932
"1726","O5G_92","turquoise",0.0733347457678288
"1727","O5G_92","black",-0.113659113029044
"1728","O5G_92","brown",-0.0955030848387871
"1729","O5G_92","tan",0.028701697252828
"1730","O5G_92","yellow",0.127377626864126
"1731","O5G_92","purple",0.0225228474651847
"1732","O5G_92","salmon",0.00243838267133458
"1733","O5G_92","greenyellow",-0.0470723601527201
"1734","O5G_92","magenta",-0.0797753494372303
"1735","O5G_92","pink",0.059867430883408
"1736","O5G_92","grey",0.0490117464362353
"1737","O96_73","blue",0.0653947056157367
"1738","O96_73","green",-0.00522410644852589
"1739","O96_73","red",-0.0151424453502624
"1740","O96_73","turquoise",0.0519378756349924
"1741","O96_73","black",-0.0680480409203086
"1742","O96_73","brown",0.0208554277988746
"1743","O96_73","tan",0.00910210364184788
"1744","O96_73","yellow",-0.0537318889396993
"1745","O96_73","purple",-0.0506414075754189
"1746","O96_73","salmon",0.0424575868882975
"1747","O96_73","greenyellow",0.146598820336584
"1748","O96_73","magenta",8.86725949430758e-05
"1749","O96_73","pink",-0.0290241014370659
"1750","O96_73","grey",-0.000256499100003047
"1751","O96_74","blue",-0.044191178351047
"1752","O96_74","green",0.00528622264344617
"1753","O96_74","red",0.13756579064055
"1754","O96_74","turquoise",0.0496792971854766
"1755","O96_74","black",-0.138001117079365
"1756","O96_74","brown",-0.194756240642719
"1757","O96_74","tan",-0.472904456808195
"1758","O96_74","yellow",0.0657033414573953
"1759","O96_74","purple",0.0186351839688199
"1760","O96_74","salmon",0.0279540427926068
"1761","O96_74","greenyellow",0.307356222633227
"1762","O96_74","magenta",-0.00364372927755289
"1763","O96_74","pink",0.065096426229326
"1764","O96_74","grey",0.173667744164275
"1765","O96_75","blue",0.00789086058240284
"1766","O96_75","green",-0.0183392819717442
"1767","O96_75","red",-0.00777609043775735
"1768","O96_75","turquoise",0.0203755881782431
"1769","O96_75","black",-0.0779105276805392
"1770","O96_75","brown",0.0271486131802266
"1771","O96_75","tan",0.0269385773730597
"1772","O96_75","yellow",0.025109576877637
"1773","O96_75","purple",0.0102383121329625
"1774","O96_75","salmon",0.0605643470482398
"1775","O96_75","greenyellow",0.180816265411967
"1776","O96_75","magenta",0.00535620836778955
"1777","O96_75","pink",0.0163541079210756
"1778","O96_75","grey",0.0414787003581569
"1779","O96_76","blue",-0.00788564104887158
"1780","O96_76","green",-0.0579618153453615
"1781","O96_76","red",-0.0549569045950702
"1782","O96_76","turquoise",-0.0263292063414441
"1783","O96_76","black",-0.0767900101137141
"1784","O96_76","brown",0.0847969474225608
"1785","O96_76","tan",0.147935734883277
"1786","O96_76","yellow",0.0291334928027146
"1787","O96_76","purple",9.16972067655167e-05
"1788","O96_76","salmon",0.102130380466348
"1789","O96_76","greenyellow",0.0255321495262265
"1790","O96_76","magenta",0.000761350128147724
"1791","O96_76","pink",0.00232780689060204
"1792","O96_76","grey",0.0540968402736904
"1793","OHJ_37","blue",-0.0618141567899129
"1794","OHJ_37","green",-0.0533731206810557
"1795","OHJ_37","red",0.0812312468241593
"1796","OHJ_37","turquoise",-0.0103069618477301
"1797","OHJ_37","black",-0.0661794538807848
"1798","OHJ_37","brown",-0.114048376737242
"1799","OHJ_37","tan",-0.261427136183028
"1800","OHJ_37","yellow",0.103569098082939
"1801","OHJ_37","purple",-0.0486163234187419
"1802","OHJ_37","salmon",0.110760403351405
"1803","OHJ_37","greenyellow",-0.0146314301879059
"1804","OHJ_37","magenta",0.00636075198122334
"1805","OHJ_37","pink",0.0495309800142956
"1806","OHJ_37","grey",0.171209860212115
"1807","OHJ_38","blue",-0.0321606549286443
"1808","OHJ_38","green",-0.028350958999257
"1809","OHJ_38","red",-0.0173326390210627
"1810","OHJ_38","turquoise",-0.0287018834535841
"1811","OHJ_38","black",-0.089910009654169
"1812","OHJ_38","brown",0.0331063126727949
"1813","OHJ_38","tan",0.0471697489673664
"1814","OHJ_38","yellow",0.0496313009061047
"1815","OHJ_38","purple",0.0180450673048151
"1816","OHJ_38","salmon",0.106744917871984
"1817","OHJ_38","greenyellow",-0.0852997376759462
"1818","OHJ_38","magenta",-0.00386215787506382
"1819","OHJ_38","pink",0.0151766701387301
"1820","OHJ_38","grey",0.0857460034082237
"1821","OHJ_39","blue",-0.0552092201189337
"1822","OHJ_39","green",-0.0425985840426043
"1823","OHJ_39","red",-0.0707983888300239
"1824","OHJ_39","turquoise",-0.109109890080015
"1825","OHJ_39","black",-0.0905785268179036
"1826","OHJ_39","brown",0.0576504774734574
"1827","OHJ_39","tan",0.0403838142872847
"1828","OHJ_39","yellow",0.0301551493496241
"1829","OHJ_39","purple",0.06765465190917
"1830","OHJ_39","salmon",0.128229502419249
"1831","OHJ_39","greenyellow",-0.0390599729035365
"1832","OHJ_39","magenta",0.0392889364145774
"1833","OHJ_39","pink",0.00939120701987466
"1834","OHJ_39","grey",0.00917011565463694
"1835","OHJ_40","blue",-0.0621252610698515
"1836","OHJ_40","green",-0.074307513006996
"1837","OHJ_40","red",-0.0841608365370856
"1838","OHJ_40","turquoise",-0.106927762133411
"1839","OHJ_40","black",-0.0881099514404411
